csafp1,geoid1,csa_name.x,csa_pop.x,city_pop1,state,city1,lat1,long1,geoid2,csafp2,csa_name.y,csa_pop.y,city_pop2,city,lat2,long2,distance,est_ridership
378,2743000,"Minneapolis-St. Paul, MN-WI",4104786,425142,Minnesota,Minneapolis,44.9772995,-93.2654692,1253000,422,"Orlando-Lakeland-Deltona, FL",4509624,320753,"Orlando, Florida",28.5421109,-81.3790304,2109.238648014303,0.009240452566382052
378,2743000,"Minneapolis-St. Paul, MN-WI",4104786,425142,Minnesota,Minneapolis,44.9772995,-93.2654692,4835000,288,"Houston-Pasadena, TX",7706626,2311461,"Houston, Texas",29.7589382,-95.3676974,1704.113805004703,0.02173334897855954
378,2743000,"Minneapolis-St. Paul, MN-WI",4104786,425142,Minnesota,Minneapolis,44.9772995,-93.2654692,4865000,484,"San Antonio-New Braunfels-Kerrville, TX",2785647,1495312,"San Antonio, Texas",29.4246002,-98.4951405,1791.3162045641645,0.008714225060140761
378,2743000,"Minneapolis-St. Paul, MN-WI",4104786,425142,Minnesota,Minneapolis,44.9772995,-93.2654692,4875428,544,"Victoria-Port Lavaca, TX",118504,65800,"Victoria, Texas",28.7997547,-97.0064246,1830.870104915762,6.67273315114846e-4
378,2743000,"Minneapolis-St. Paul, MN-WI",4104786,425142,Minnesota,Minneapolis,44.9772995,-93.2654692,1249675,412,"North Port-Bradenton, FL",1152221,88931,"North Port, Florida",27.044224,-82.2359254,2224.775289304319,0.0027879741395385555
378,2743000,"Minneapolis-St. Paul, MN-WI",4104786,425142,Minnesota,Minneapolis,44.9772995,-93.2654692,1210275,163,"Cape Coral-Fort Myers-Naples, FL",1295002,224452,"Cape Coral, Florida",26.5625742,-81.9438802,2285.49977699558,0.002900590372520314
378,2743000,"Minneapolis-St. Paul, MN-WI",4104786,425142,Minnesota,Minneapolis,44.9772995,-93.2654692,4817000,204,"Corpus Christi-Kingsville-Alice, TX",523902,316603,"Corpus Christi, Texas",27.7635302,-97.4033191,1951.0864534802208,0.001929653956415558
378,2743000,"Minneapolis-St. Paul, MN-WI",4104786,425142,Minnesota,Minneapolis,44.9772995,-93.2654692,1245000,370,"Miami-Port St. Lucie-Fort Lauderdale, FL",7011936,455955,"Miami, Florida",25.7741728,-80.19362,2437.633510346706,0.009848406090926094
378,2743000,"Minneapolis-St. Paul, MN-WI",4104786,425142,Minnesota,Minneapolis,44.9772995,-93.2654692,4845384,365,"McAllen-Edinburg, TX",964405,146599,"McAllen, Texas",26.204114,-98.2300605,2136.5098415056195,0.0026219848843197554
378,2743000,"Minneapolis-St. Paul, MN-WI",4104786,425142,Minnesota,Minneapolis,44.9772995,-93.2654692,4810768,154,"Brownsville-Harlingen-Raymondville, TX",446747,190166,"Brownsville, Texas",25.9024289,-97.4981698,2157.021301963348,0.0013898657857994755
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,5363000,500,"Seattle-Tacoma, WA",4993725,755081,"Seattle, Washington",47.6038321,-122.330062,2651.1505717600176,9.400347647484608e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,5367000,518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",785302,229451,"Spokane, Washington",47.6571934,-117.42351,2283.5238580971563,2.8846376087229196e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,5335275,314,"Kennewick-Richland-Walla Walla, WA",375821,85155,"Kennewick, Washington",46.2087066,-119.119919,2424.8199719240683,1.4187270186644062e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4159000,440,"Portland-Vancouver-Salem, OR-WA",3286669,630395,"Portland, Oregon",45.5202471,-122.674194,2708.636025126831,6.444310829219902e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2360545,438,"Portland-Lewiston-South Portland, ME",680094,69104,"Portland, Maine",43.6573605,-70.2586618,1420.0179526139382,6.648757453073963e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2717000,228,"Duluth-Grand Rapids, MN-WI",326968,87693,"Duluth, Minnesota",46.7729322,-92.1251218,407.0315478161734,0.004504235231660591
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3825700,244,"Fargo-Wahpeton, ND-MN",285484,132400,"Fargo, North Dakota",46.877229,-96.789821,730.964466474128,0.0012529850600954712
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2507000,148,"Boston-Worcester-Providence, MA-RI-NH",8345067,652442,"Boston, Massachusetts",42.3554334,-71.060511,1388.5960839381373,0.00516731569553323
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3601000,104,"Albany-Schenectady, NY",1192181,101220,"Albany, New York",42.6511674,-73.754968,1166.6631152394614,0.0015433194416012513
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3673000,532,"Syracuse-Auburn, NY",727441,145573,"Syracuse, New York",43.0481221,-76.1474244,966.5637760968642,0.0015144334565744732
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2567000,521,"Springfield-Amherst Town-Northampton, MA",693629,153672,"Springfield, Massachusetts",42.1018764,-72.5886727,1275.8474386100033,8.367145229604989e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3663000,464,"Rochester-Batavia-Seneca Falls, NY",1141965,207264,"Rochester, New York",43.157285,-77.615214,847.8070577012496,0.0028235870735327327
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2743000,378,"Minneapolis-St. Paul, MN-WI",4104786,425142,"Minneapolis, Minnesota",44.9772995,-93.2654692,418.4490636583772,0.03225672123273799
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,5522300,232,"Eau Claire-Menomonie, WI",220667,70469,"Eau Claire, Wisconsin",44.811349,-91.4984941,277.98065638486685,0.007050724833207352
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3611000,160,"Buffalo-Cheektowaga-Olean, NY",1231204,274686,"Buffalo, New York",42.8867166,-78.8783922,756.6295105304813,0.003765047571187344
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,5502375,118,"Appleton-Oshkosh-Neenah, WI",418168,75861,"Appleton, Wisconsin",44.2613967,-88.4069744,42.03091553478822,0.5142993101875711
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1608830,147,"Boise City-Mountain Home-Ontario, ID-OR",913704,235416,"Boise City, Idaho",43.6166163,-116.200886,2245.7695911988276,3.3665652200392187e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4147000,366,"Medford-Grants Pass, OR",308589,85100,"Medford, Oregon",42.3264181,-122.8718605,2807.613691420756,9.038630965535835e-5
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0952000,405,"New Haven-Hartford-Waterbury, CT",2665618,135307,"New Haven, Connecticut",41.3082138,-72.9250518,1278.659317486059,0.0024456913078990047
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2754880,462,"Rochester-Austin-Winona, MN",318856,122404,"Rochester, Minnesota",44.0234387,-92.4630182,358.87019018919926,0.005679026701777515
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4652980,452,"Rapid City-Spearfish, SD",184027,79409,"Rapid City, South Dakota",44.0806041,-103.228023,1211.4935155918554,3.210229302451019e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1639700,292,"Idaho Falls-Rexburg-Blackfoot, ID",287460,67996,"Idaho Falls, Idaho",43.4887907,-112.03628,1920.1447915593244,1.8258579433638196e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4224000,240,"Erie-Meadville, PA",349572,92953,"Erie, Pennsylvania",42.1294712,-80.0852695,694.2842430308981,0.0016331561060620998
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2634000,266,"Grand Rapids-Wyoming, MI",1502552,196587,"Grand Rapids, Michigan",42.9632425,-85.6678639,255.54270442256043,0.03870879400972024
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3651000,408,"New York-Newark, NY-NJ-CT-PA",21859598,8258035,"New York, New York",40.7127281,-74.0060152,1221.0439600905834,0.014438568672499022
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2646000,330,"Lansing-East Lansing-Owosso, MI",541202,111269,"Lansing, Michigan",42.7338254,-84.5546295,341.79467847116865,0.00955938441155263
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,5553000,376,"Milwaukee-Racine-Waukesha, WI",2036833,561369,"Milwaukee, Wisconsin",43.0386475,-87.9090751,164.29459466132852,0.11945127592377487
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2622000,220,"Detroit-Warren-Ann Arbor, MI",5361927,633221,"Detroit, Michigan",42.3315509,-83.046640300000007,469.08420017217435,0.03178543158634716
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,5548000,357,"Madison-Janesville-Beloit, WI",924543,280307,"Madison, Wisconsin",43.074761,-89.3837613,194.31284721141478,0.04539538110285078
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4202000,106,"Allentown-Bethlehem-East Stroudsburg, PA-NJ",1039608,124871,"Allentown, Pennsylvania",40.6022059,-75.4712794,1115.1833965571966,0.0015138265093933723
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2642160,310,"Kalamazoo-Battle Creek-Portage, MI",456459,73122,"Kalamazoo, Michigan",42.291707,-85.5872286,315.56677812090146,0.009786150117536413
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3916000,184,"Cleveland-Akron-Canton, OH",3732803,362670,"Cleveland, Ohio",41.4996574,-81.6936772,613.8019676704782,0.013894550744339713
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0659920,454,"Redding-Red Bluff, CA",245262,92718,"Redding, California",40.5863563,-122.391675,2831.666844601196,7.394229164167383e-5
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1765000,466,"Rockford-Freeport-Rochelle, IL",428494,146219,"Rockford, Illinois",42.2713945,-89.093966,264.37789346178783,0.01325496318451888
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4260000,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",7390919,1550542,"Philadelphia, Pennsylvania",39.9527237,-75.1635262,1172.6435260465719,0.006575060285250056
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1973335,512,"Sioux City-Le Mars, IA-NE-SD",170124,85172,"Sioux City, Iowa",42.4966815,-96.4058782,713.4873257058416,8.691864517559459e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1871000,515,"South Bend-Elkhart-Mishawaka, IN-MI",809876,100715,"South Bend, Indiana",41.6833813,-86.2500066,345.983333109259,0.012879454593617308
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1714000,176,"Chicago-Naperville, IL-IN-WI",9794558,2664454,"Chicago, Illinois",41.8755616,-87.6244212,295.2422671047589,0.12992831799142154
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1912000,168,"Cedar Rapids-Iowa City, IA",455756,135960,"Cedar Rapids, Iowa",41.9758872,-91.6704053,409.45787488615764,0.005805511171932299
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4261000,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",2727866,303254,"Pittsburgh, Pennsylvania",40.4416941,-79.9900861,798.9074550414192,0.006381730853344002
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1825000,258,"Fort Wayne-Huntington-Auburn, IN",657456,271629,"Fort Wayne, Indiana",41.0799898,-85.1386015,448.39975134410173,0.006489864565658816
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1919000,209,"Davenport-Moline, IA-IL",467817,100361,"Davenport, Iowa",41.5235808,-90.5770967,392.73848887795964,0.006443574817692601
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1921000,218,"Des Moines-West Des Moines-Ames, IA",917964,210363,"Des Moines, Iowa",41.5868654,-93.6249494,560.6053430008767,0.005422743469466222
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4967000,482,"Salt Lake City-Provo-Orem, UT-ID",2805734,209606,"Salt Lake City, Utah",40.7596198,-111.886797,1991.6895360977664,0.001050187677339907
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1150000,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",10069592,678972,"Washington, District of Columbia",38.8950368,-77.0365427,1104.4581229275657,0.009492574133339272
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3260600,456,"Reno-Carson City-Gardnerville Ranchos, NV-CA",699307,274937,"Reno, Nevada",39.5261206,-119.8126581,2670.0209786259225,1.9229941298538238e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3137000,420,"Omaha-Fremont, NE-IA",1021156,483362,"Omaha, Nebraska",41.2587459,-95.9383758,740.5505858764988,0.003384053501001108
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3918000,198,"Columbus-Marion-Zanesville, OH",2646917,909074,"Columbus, Ohio",39.9622601,-83.0007065,653.3373642746145,0.009315158989491453
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1840788,320,"Lafayette-West Lafayette-Frankfort, IN",284211,67406,"Lafayette, Indiana",40.4191229,-86.8919011,464.87409582538476,0.0030868463895480825
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1759000,427,"Peoria-Canton, IL",394781,113442,"Peoria, Illinois",40.6938609,-89.5891008,444.2723329569081,0.0043960180085353484
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1706613,145,"Bloomington-Pontiac, IL",205761,78591,"Bloomington, Illinois",40.4797828,-88.9939147,456.09339664694744,0.002476600098773144
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3921000,212,"Dayton-Springfield-Kettering, OH",1086998,135507,"Dayton, Ohio",39.7589478,-84.1916069,615.8780645601861,0.005143592197545778
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1810342,294,"Indianapolis-Carmel-Muncie, IN",2651953,102091,"Carmel, Indiana",39.9784186,-86.1283681,528.0473388762052,0.01428170134994886
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3128000,339,"Lincoln-Beatrice, NE",366021,294750,"Lincoln, Nebraska",40.8088861,-96.7077751,821.9404163223473,0.0012089188127327906
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1712385,169,"Champaign-Urbana-Danville, IL",307260,89191,"Champaign, Illinois",40.1164841,-88.2430932,489.7447027653728,0.0029603177689825444
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0664000,472,"Sacramento-Roseville, CA",2706315,526383,"Sacramento, California",38.5810606,-121.493895,2845.138775062453,4.999985814693206e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1772000,522,"Springfield-Jacksonville-Lincoln, IL",303113,112327,"Springfield, Illinois",39.7990175,-89.6439575,541.6801233856174,0.0023937062643916074
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3915000,178,"Cincinnati-Wilmington, OH-KY-IN",2313417,311112,"Cincinnati, Ohio",39.1014537,-84.5124602,668.5611618239303,0.007987187061470906
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1805860,144,"Bloomington-Bedford, IN",205958,74028,"Bloomington, Indiana",39.1670396,-86.5342881,607.5368184164245,0.0013968530908349411
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0820000,216,"Denver-Aurora-Greeley, CO",3691404,716577,"Denver, Colorado",39.7392364,-104.984862,1495.1667009371095,0.0023208498048470174
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0668000,488,"San Jose-San Francisco-Oakland, CA",9001024,969615,"San Jose, California",37.3361663,-121.890591,2936.0116361829537,0.0012279791594123077
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,5182000,545,"Virginia Beach-Chesapeake, VA-NC",1866723,453649,"Virginia Beach, Virginia",36.8496579,-75.9760751,1324.2288626883815,0.001714789475231419
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2938000,312,"Kansas City-Overland Park-Kansas City, MO-KS",2557474,510671,"Kansas City, Missouri",39.100105,-94.5781416,811.7499628513389,0.0058705316307953006
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2915670,190,"Columbia-Jefferson City-Moberly, MO",415747,129328,"Columbia, Missouri",38.951883,-92.3337366,715.3174294081763,0.001767415625982155
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2965000,476,"St. Louis-St. Charles-Farmington, MO-IL",2900730,281754,"St. Louis, Missouri",38.6280278,-90.1910154,679.6583630418799,0.009261845249547642
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1822000,241,"Evansville-Henderson, IN-KY",327562,113291,"Evansville, Indiana",37.970495,-87.5715641,729.1996574356231,0.0014054483980490134
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0627000,260,"Fresno-Hanford-Corcoran, CA",1332702,545717,"Fresno, California",36.7394421,-119.78483,2799.9851491396735,2.929193010976759e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0862000,444,"Pueblo-Cañon City, CO",219740,111081,"Pueblo, Colorado",38.263995,-104.6141867,1547.2659265679035,2.2681427179496695e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3728080,274,"Greenville-Washington, NC",219600,90059,"Greenville, North Carolina",35.613224,-77.3724593,1340.5418515560102,3.0200777223788163e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3728000,268,"Greensboro--Winston-Salem--High Point, NC",1736099,302307,"Greensboro, North Carolina",36.0726355,-79.7919754,1169.1041540736696,0.0020759944478678546
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3755000,450,"Raleigh-Durham-Cary, NC",2368947,482425,"Raleigh, North Carolina",35.7803977,-78.6390989,1255.6458040031418,0.002307719296900862
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2108902,150,"Bowling Green-Glasgow-Franklin, KY",264525,76215,"Bowling Green, Kentucky",36.9903199,-86.4436018,847.7210333056397,8.764768832822934e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4738320,304,"Johnson City-Kingsport-Bristol, TN-VA",598800,73440,"Johnson City, Tennessee",36.3134398,-82.3534728,1030.444951673454,0.001140378043624202
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,2079000,556,"Wichita-Arkansas City-Winfield, KS",687096,396123,"Wichita, Kansas",37.6922361,-97.3375448,1088.733760258256,0.0011403641651160702
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3240000,332,"Las Vegas-Henderson, NV",2392293,660942,"Las Vegas, Nevada",36.1672559,-115.148516,2468.3604803103512,6.018764240238909e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3722920,246,"Fayetteville-Lumberton-Pinehurst, NC",693299,209751,"Fayetteville, North Carolina",35.0525759,-78.878292,1309.4975716637296,7.939626446284578e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4740000,315,"Knoxville-Morristown-Sevierville, TN",1207137,198175,"Knoxville, Tennessee",35.9603948,-83.9210261,1013.1776187206435,0.002066841055097083
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3702140,120,"Asheville-Waynesville-Brevard, NC",513720,95053,"Asheville, North Carolina",35.595363,-82.5508407,1095.6896123614645,8.922346720771117e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3712000,172,"Charlotte-Concord, NC-SC",3387115,911307,"Charlotte, North Carolina",35.2272086,-80.8430827,1200.3744882367587,0.0033612703590070515
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4751560,400,"Nashville-Davidson--Murfreesboro, TN",2350738,165423,"Murfreesboro, Tennessee",35.8460396,-86.3921096,974.4974048350209,0.0038078077540474376
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4530850,273,"Greenville-Spartanburg-Anderson, SC",1590636,72822,"Greenville, South Carolina",34.851354,-82.3984882,1177.3904920693922,0.0019084843482889055
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0535710,308,"Jonesboro-Paragould, AR",183133,80655,"Jonesboro, Arkansas",35.8272257,-90.6949871,993.2552252357149,4.757344223632748e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4075000,538,"Tulsa-Bartlesville-Muskogee, OK",1165140,410915,"Tulsa, Oklahoma",36.1563122,-95.9927516,1149.341674306979,0.0015612670233368434
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4714000,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL",1003363,187023,"Chattanooga, Tennessee",35.0457219,-85.3094883,1078.7504724561893,0.0015725246906491143
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4516000,192,"Columbia-Sumter-Orangeburg, SC",1084112,142083,"Columbia, South Carolina",34.0003117,-81.0331309,1314.5825796150289,0.001126565847036923
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0644000,348,"Los Angeles-Long Beach, CA",18316743,3820963,"Los Angeles, California",34.0536909,-118.242766,2831.88985597369,0.002330230548195797
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4748000,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",1377852,618655,"Memphis, Tennessee",35.1460249,-90.0517638,1057.0593823385093,0.0021107475389639035
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0137000,290,"Huntsville-Decatur-Albertville, AL-TN",895383,227571,"Huntsville, Alabama",34.729847,-86.5859011,1095.813895692387,0.0013912541552524064
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4055000,416,"Oklahoma City-Shawnee, OK",1551717,702654,"Oklahoma City, Oklahoma",35.4729886,-97.5170536,1290.2701104149123,0.0015579795267242828
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,3502000,105,"Albuquerque-Santa Fe-Los Alamos, NM",1168363,560283,"Albuquerque, New Mexico",35.0841034,-106.650985,1901.5243183880789,5.716516662812644e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4803000,108,"Amarillo-Borger, TX",292428,203042,"Amarillo, Texas",35.20729,-101.8371192,1567.2359122122753,2.7785576964078494e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0541000,340,"Little Rock-North Little Rock, AR",913536,203844,"Little Rock, Arkansas",34.7465071,-92.2896267,1146.893203799867,0.0012906473086549339
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1304000,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",7221137,510826,"Atlanta, Georgia",33.7489924,-84.3902644,1238.005004761615,0.005790454752895306
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,4041850,334,"Lawton-Duncan, OK",171015,90226,"Lawton, Oklahoma",34.6086854,-98.3903305,1414.8627904764915,2.2195846812301365e-4
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0107000,142,"Birmingham-Cullman-Talladega, AL",1367706,196518,"Birmingham, Alabama",33.5206824,-86.8024326,1228.0464939523697,0.0015546677443014014
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,0455000,429,"Phoenix-Mesa, AZ",5124113,1650051,"Phoenix, Arizona",33.4484367,-112.074141,2405.6102558707407,0.0011655138293519892
267,5531000,"Green Bay-Shawano, WI",377217,105734,Wisconsin,Green Bay,44.5126379,-88.0125794,1380508,356,"Macon-Bibb County--Warner Robins, GA",436853,84151,"Warner Robins, Georgia",32.6200973,-83.606568,1377.729166703797,4.956938814784993e-4
